Author,Comment,Published At,Likes
@murottaldakwahmotivasi4731,indonesia udh punya kaskus... tapi sayang ga bisa berkembang.. dulu kaskus itu media sosial + penjualan!,2023-09-28T11:48:53Z,0
@dennyseputro6888,btw... indonesia punya central server? serius nanya.,2023-09-28T11:35:32Z,0
@zkajune5854,"Exactly my thoughts!!! 

The problem is: how does they get their products? In legal or illegal ways? How can they sell much cheaper goods?

Even if they're burning money, is it healthy or not? That's the question. 

100% agree, as innovation is rapidly growing, we should adapt fast, find the way to regulate this quickly.",2023-09-28T11:08:56Z,0
@DinaPutri-sr2mr,Joss... Om masuukkk..,2023-09-28T10:37:14Z,0
@hanybeldwin17,Aku gak prnh pake tiktok dari jaman nya sampe skrg.,2023-09-28T10:13:42Z,0
@wong_go_vlog945,Di Hongkong Tik tOk di bLokir,2023-09-28T10:07:26Z,0
@Handhaluc,Gk prh blnja dtiktok,2023-09-28T07:35:13Z,0
@dphstyletv1455,Disituasi sprti ini saya ga butuh org pintar tp lebih butuh org cerdas.,2023-09-28T07:25:53Z,0
@imamhanafi4392,"Dari awal kemunculan aplikasi tik tok sampai sekarang, saya tidak pernah tertarik untuk download aplikasi tiktok, ada yang sama dengan saya ?",2023-09-28T07:04:42Z,2
@anakindie_gar192,Semenjak beli barang di tiktok yg ktanya kualitas bagus dan stlah barang smpai hasilnya zonkkk...gue udh gx prmah lihat tiktok walau aplikasi msih ada...udh gx tertarik di tiktok.,2023-09-28T06:42:21Z,0
@kayumanis2433,"Kenapa hanya tiktok? Bahas junga instagram, facebook, you tube, tuwiter apa itu aplikasi dari Amerika tidak berbahaya???  Jangan mau di makan propaganda AS dan unieropa, mungkin kebalikannya aplikasi As yang mencuru data 😂😂😂",2023-09-28T06:36:29Z,0
@eckhochaem2041,"Bossman pak Mardigu mowiek sudah membahas tentang tiktok ini setahun lalu, tiktok adalah alat baca intelegen",2023-09-28T05:49:11Z,0
@Mblandyang,"nice quotes ""jadilah produsen jangan hanya konsumen"" 👍

dan dari sinilah aku jg mulai ikut bikin vlog 😆",2023-09-28T05:39:42Z,0
@silvercat3243,"Kelemahan Indonesia sebagai bangsa yg mengaku modern adalah kemampuan bangsa ini dalam inovasi-produksi-industri.
Inovasi dimulai dari memperhatikan kebutuhan manusia, perhatian terhadap manusia dimulai dari kepedulian, kepedulian dimulai dari...",2023-09-28T04:26:19Z,1
@fadillahmursid9620,Sekarang jualan semenjak ada tiktok shop... 😢😢😢,2023-09-28T04:22:22Z,0
@Wario45,Apa itu Tik Tok?,2023-09-28T03:57:26Z,0
@wahyunurwaniati1258,"Kalau kalian bukan grosir raksasa / tangan pertama ..jangan sekali"" jual di online..yg ada kalian hancur banting harga😅",2023-09-28T03:24:56Z,0
@user-rp5pe2zd4y,Setuju bngt kasian psr jdi sepi kuii jadi sepi jajanan di pasar jadi sepi,2023-09-28T03:07:36Z,0
@Noria2023,"Negara Amerika Serikat berusaha mem Ban TikTok ya karena memang saat ini Aplikasi TikTok lah yg paling bagus dalam bisnis jual beli barang dan utamanya barang2 yg dijual adalah milik maysrakat Tiongkok dan dijual ke seluruh dunia, ya bagus bgt dan ga salah strategi China dalam memanfaatkan media digital untuk berdagang, jadi untuk Negara2 lain dari pada nge ban mendingan buat juga aplikasi jualan mirip tiktok",2023-09-28T03:01:45Z,0
@ariegoobel2763,Yg Jelas Umkm lokal Harganya Mahal Mahal Beda Barang Impor   Kalau Ada Yg Murah Kenapa Pilih Yg Mahal Semua Orang Pasti Pilih Yg Murah...FAKTA,2023-09-28T02:51:30Z,0
@17sung39,ga pernah instal tiktok,2023-09-28T02:46:27Z,0
@user-ge5eu2iz5j,Masalah nya apakah semua promo produk di tik tok adalah produk china ? ... bukankah banyak produk lokal / UMKM gunakan tik tok sebagai media berjualan ?... Dan apakah ada regulasi tik tok utk hanya boleh dipakai utk berjualan / promosi produk China ? ... jawab sendiri dan mikir sendiri. 😅,2023-09-28T02:41:57Z,0
@user-np7up8lt5b,Tiktok cara china untuk menjajah dunia termasuk negara kita Indonesia. Saya setuju klo tiktok di baned,2023-09-28T02:28:37Z,0
@nikofamily9740,Semoga ada jalan keluar untuk umkm seperti kami..yg mau memajukan produk lokal dalam negri,2023-09-28T01:49:06Z,0
@abedecekaem6370,"Kapan TikTok versi indo meluncur, Shopee versi Indonesia meluncur, dll kapan ???",2023-09-28T01:46:22Z,0
@user-mc7lm2nw3g,Wow gue merinding coy dengar lu berkata²,2023-09-28T01:18:53Z,0
@sarahmelani1,China itu apa” dilarang WA fb gak ada,2023-09-28T01:18:49Z,0
@YosuaPutera-yozz00,Malah tambah mati ga sih umkm kalau di tutup 😂,2023-09-28T01:16:13Z,0
@Ajibaskara681,Saya mendukung tiktok ikut jualan,2023-09-28T00:58:44Z,0
@davidtaufiq1478,"apakah negara kita gak punya pakar analis? 
apakah harus di surakan dlu baru bertindak ?
negara ini selalu jadikan rakyatnya untuk uji coba dan akan bertindak bila ada kegaduhan..
toktok memang bagus inovasinya genius bisa mendokrin sdm  kita bermental miskin karna promo-promo murahnya..😁",2023-09-28T00:31:09Z,0
@HAIMARGI,"Gw ada 1 pertanyaan buat raymond. Semoga dijawab. Oke lu setujy social dan ecommers adalah sebuah inovasi. Sperti pak mendag bilang. Mereka bisa mengatur produk mana yg keluar. Katakanlah jika tiktok suatu saat setuju dengan kebijakan indo bahwa semisal 80% persen produk lokal 10% produk mereka. Walaupun mereka cuman 10% produk asing. Tp mereka mengatur yg keluar produk asing trus di tiktok kita. Trus yg kedua, semisal okelah 100% tiktok full jualan produk indo. Ga ada sama sekali produk import, ini semisal ya. Tp mereka memihak nih produk nama besar yg keluar trus. Sedangkan produk lokal yg maybe mereka baru masuk dan ga punya nama gede, produk mereka di tiktok sama tiktok ditahan. Karena mereka punya algoritma itu. Coba semoga raymond menjawab. Terima kasih",2023-09-28T00:18:14Z,1
@user-tc7id1mi7n,Ban aja aplikassinya,2023-09-28T00:08:27Z,0
@variomodification,Gmna mau revolusi lokal TOP KOMEN di vidio ini aja (team ga pernah pake tiktok?) wkwk,2023-09-28T00:05:28Z,0
@bungkoes5223,"Penjual diuntungkan, pembeli juga diuntungkan. Digusur dari tiktok, pada nyari platform baru. Gusur - nyari lagi. 😅",2023-09-28T00:04:08Z,0
@mediakreatifOG,"warga +62 be like :

""gABisA!, gW MAu YG bERkuaLiTas taPI mUrAh""

scream in indonesian",2023-09-27T23:23:25Z,2
@hidayat0085,Lo netral banget bro.. gua suka konten konten lo,2023-09-27T23:19:55Z,0
@Labo-Channel,Ngomong sok milenial......,2023-09-27T23:06:29Z,0
@richardopanjaithan5580,"gada alasan untuk tidak percaya dgn kabar dan putusan pemerintah yg katanya memihak rakyatnya.  yang mikirin nasib rakyat tapi maling bansos ditengah krisis pandemi. kalau mau jujur bukan hanya tiktok yang mesti di band dari indonesia, ada yang lebih parah bersaing dgn usaha dagang rakyat yakni shopee dkk, 90% promosi dilapak mereka adalah barang² importir! lama kelamaan pasti berhenti kemandirian bangsa menciptakan produk dalam negeri. terutama  usaha menengah kebawah, mengapa bisa begitu yah"""" untuk apa lagi bikinan dalam negeri dah capek² produksi barang tapi gak laku dipasaran karena kalah saing dgn produk² impor tiongkok yang super duper murah itu. ending dari semua itu apa?? yups PHK besar-besaran alias jutaan pengangguran baru bakal gentayangan hiasi Negeri,  sebagai imbas dari penutupan gerai² usaha dan pabrikan dagang rakyat gulung tikar semua karena sepi pelanggan semua sudah belanja online!! barang² asli negara orang. memanglah tepat para pengamat katakan, “ini akibat krisis regulasi pemerintah yg ugal-ugalan dalam menerbitkan izin usaha untuk para cukong”!! contoh kecil yang bikin nyesek pedagang kecil yakni bertaburannya minimarket² alfa & indomaret sampai ke gang² kecil pun ada, mengapa bisa? ya karena ada cuan dibalik perijinan usaha?!
NKRI_HARGA_MATI; PEMERINTAH_DAPAT_CUAN RAKYATNYA_MATI ....🎉🎉🎉",2023-09-27T22:50:18Z,0
@aangirawan8779,tiktok,2023-09-27T21:24:53Z,0
@shivaladusing5687,Kalo ngejelasin kurangi bahasa inggrisnya bang saya gak bisa bahasa inggris😂,2023-09-27T21:04:24Z,0
@rikardusjuk5617,"9:28 gimana ya, produsen dalam negeri aja jualan produk yang gampang rusak mana mahal lagi. Itu kah yang nama nya kualitas? Coba aja mereka menjual produk gk asal""an yang penting jadi. Kita sebagai konsumen juga pasti rugi, mana ada mutalisme nya disitu. Itu sih yang harus produsen domestik pikir kan, Jangan pikir untung terus tapi kualitas gk bagus. Siapa yang mau beli. Bukan cuma produsen barang, produsen jasa pun banyak begitu malah lebih parah. Contoh nya aja, produsen pangkas rambut yang mencukur gk rapi atau produsen pakaian yang menjual pakaian mudah sobek padahal belum lama di pake. Jangan heran mereka gulung tikar, itu gara-gara kualitas nya kek gitu😒. Coba lah mereka renung kan hal"" kecil begitu.",2023-09-27T20:13:10Z,0
@OrooshGame,"😂😂😂 biasa kalo sudah ada di atas awan memang angin lebih kenceng,

Toko Orange, ijo, dan biru semakin ketinggalan,",2023-09-27T18:36:29Z,0
@bololawa5904,Jadi di ban gak ini saya baru dapat untung 10jt dari tiktok pengen dpt 100 baru di ban gak masalah 🙈🙈🤣,2023-09-27T17:33:21Z,0
@bangnavbangewok9072,Tutup tik tok shop kalo ga di tutup nantinya produk produk Indonesia akan tergerus oleh produk China emang kalian mau Indonesia di kuasai oleh China waspada,2023-09-27T16:22:11Z,0
@elsnuff_,"Makasi bang dengan video abang ini, perdetik ini saya uninstall tiktok! Soalnya logikanya uda gk wajar, intinya pembodohan publik, adek2 kita otaknya gk sampe sini, yg ada di otak nya ikut trend 😢😢😢 thanks bang edukasinya!!!",2023-09-27T16:17:17Z,0
@soxhypedgnrombenk,"Salah satunya ya karung bal bekas import.. apalg sekarang era nya hypebeast dan sosialita karung bal..😊😊. Jgnkan umkn, outlet fashion branded luar jga sepi penjualan..Sangat langka ada yg beli baru dioutlet, walau tetep s rame pengunjung tapi cuma untuk liat harga dan cari ciri produk original, belinya ya tetep ngethrift.. semua hasil thrift.. keluar negri juga belanjanya thrift😂",2023-09-27T15:36:44Z,0
@HanadiSully-xm8tu,Belum pernah SEKALIPUN DONWLOAD TIK TOOOKKKK,2023-09-27T15:33:36Z,1
@jenadwangsul,Bukan pengguna tiktok,2023-09-27T15:13:39Z,0
@orangindo999,"simple aj..org indonesia sgt menyukai produk kw tapi murah... tiktok salah satu tempat terbaik u org2 miskin di indo dgn uang pas2 an u mendptkn brg baru, lanjutkan tiktok jgn d blok",2023-09-27T14:24:19Z,0
@Video_Shors_islami,Kita sebagai umkm harus pintar pintar juga .. jangan mau ketinggalan. Ini jaman semakin tahun semakin modern,2023-09-27T14:00:08Z,0
@muhammadsholikhudin8485,Untung semenjak hubungan gw kacau jadi males buka tik tok/sosmed lainnya. Paling hiburan gw youtube 😪,2023-09-27T13:37:45Z,0
@ersansaputra5794,"Penguasa dinegeri ini sudah digenggaman china, tik tok shop tidak akan hilang percayalah..!!!",2023-09-27T13:12:57Z,0
@cokrobintoro5991,"gara gara tik tok di blokir
barang barang  jadi mahal ..pake ngantri panjang sampe inden segala...wkkwkkwkk",2023-09-27T12:58:14Z,0
@Rudhisaputra,"gila ini chanel ngebuka fikiran saya lebih luas..mantap,auto subs",2023-09-27T12:15:42Z,0
@rudikangbang9558,pemerintah hanya bisa salah pihak lain ...kenapa pemerintah tdk turun ke tanah abang beri kejamanan pengungjung ..fasilitas yg semeraut ...,2023-09-27T11:33:07Z,0
@dechanpets5020,shope tiktok semua hapus ja gimna caranya ya,2023-09-27T11:27:41Z,0
@aanansori9524,Tiktok wajib di tutup.. Titik,2023-09-27T11:23:16Z,0
@neniisnaini9112,"Jadi inget drakor start up. Pemikiran nya logis bgt, mau nggak mau kita harus mengikuti perkembangan zaman, modernisasi dan zaman serba teknologi gini. Tapi pasti ada org yg membantu menekan perkembangan nya agar tidak berjalan terlalu cepat dan semua orang bisa ngikutin perkembangannya",2023-09-27T10:13:53Z,1
@bagusputra7410,"Bang, sadar ga ? Dalam tidak langsung sudah mempromosikan Tiktok, meski telah dibahas dari sudut pandang negatif maupun positif, apakah era digital marketing bekerja seperti itu ?",2023-09-27T09:35:45Z,0
@adimaulana2624,Rezim lagi senang dengan Tiongkok,2023-09-27T09:23:25Z,0
@hendritv6000,Jualan tantangan merintisnya berat bg...,2023-09-27T07:59:27Z,0
@kenjipradhitia3409,Team setuju tik tok di blok dari indonesia🙌🏻🙌🏻,2023-09-27T07:41:24Z,1
@vickykakashi,make sense,2023-09-27T07:40:59Z,0
@aliyahofficial9849,"Dampaknya ke konveksi sih😢😢
Bahkan baju bos ku gk ada yg beli udah selusin lebih cmn di tumpuk doang.saya kerja cmn kerja gk dapet duit.yang tadinya 1 jeti .boro boro seminggu dapet 50 ribu aja udah Alhamdulillah.skrng bnr bnr susah bngt alhasil bapakku balik lagi ke dagang jualan cilok.semoga jualan bapakku laris dan semuanya bisa stabil lagi ekonomi di Indonesia😊.",2023-09-27T07:34:40Z,0
@adamalfarisy8966,Apakah memang harus menerapkan e-pricing untuk setiap produk yang akan di jual...seperti hal nya e-budgeting yang ada pada anggaran beberapa institusi pemerintah...jadi ada low price yang nggak boleh menjual di harga terendah tersebut...,2023-09-27T07:24:22Z,0
@hindradjid,"Raymond keren banget, berhasil menjelaskan dengan baik permasalahan dan alternatif solusi yang win win. Keren abis.",2023-09-27T06:50:58Z,0
@sariarf4554,Sorry to say. Argumen anda masih rancu. anda cenderung memberikan opini2 yang kurang tajam dan menempatkan diri anda di zona aman.,2023-09-27T06:29:11Z,0
@hennyloph7190,Hongkong udah di tutup tiktoknya,2023-09-27T06:11:07Z,0
@yamgmexhaust,The power off emak emak tanah abang,2023-09-27T06:10:52Z,1
@welvinsuryanata6496,"Jalan tengah nya kenakan PPN la 11% untuk setiap produk yang dibeli, negara dapet penghasilan dari pajak dan konsumen yang mau dapet harga murah bisa beli di toko offline.",2023-09-27T05:29:37Z,3
@agitsunarya3536,dan satu lagi. hilangkan cod. banyak pedagang yg curang.,2023-09-27T05:01:06Z,0
@cristianchan5402,"wahh mon... ikutin video lo yg ini gw kudu ikutin dl tips lo jadi org sukses biar ky sultan, ga mikir keluarin duitnya... tp kelamaan mon, gw hajar brg murah aja dah tp buatan garut... (sol sepatu)..

Facebook.. Instagram.. jg bisa jadi ajang dagang online mon? ini ky gimana mon buat pedagang offline?",2023-09-27T04:24:02Z,0
@iraanita4846,Mungkin benar fikirianku yg dari semenjak rame tik tok menganggap kalo tik tok banyak unfaedahnya (bukan berarti ga ada manfaatnya ya),2023-09-27T02:12:36Z,0
@bonnietarot22,Agree 👍,2023-09-27T01:55:57Z,0
@mercyme3400,Bukanya Tiktok cukup membantu umkm ya?,2023-09-27T01:42:03Z,0
@budidede4801,Kuliah gratis..,2023-09-27T00:43:27Z,0
@tokosb3533,TT bikin sy makin konsumtif bgt 😂 iya..brgnya bagus..ori dan murah..,2023-09-27T00:29:55Z,0
@thomassanjaya3585,gw gak pernah download dan pake tiktok sampe sekarang titik.,2023-09-27T00:14:59Z,0
@fanz-antip6417,"Untung ga kenal si tiktok gw mah.🤔
 KenalNya udin😛.",2023-09-27T00:09:10Z,0
@Bantufollow886,Kta lom siap,2023-09-26T21:10:37Z,0
@Bantufollow886,Sadarlah kita smua jgn kta trs diperbudak sm produk china,2023-09-26T21:02:34Z,0
@bangkopet3432,Saya sangat setuju banget jika tik tok di Indonesia di blokir aja,2023-09-26T20:07:57Z,7
@KIDSBOYS93,"Tetep aja 
Yg miskin makin miskin
Yg kaya makin kaya .",2023-09-26T18:18:16Z,1
@MahendraNM-sn1lp,Hal yang perlu di perhatikan yaitu adalah brand brand besar ini yg ikut ambil dalam mematikan ekonomi dimana mereka ikut jualan barang memiliki kualitas bagus tpi bisa kasih harga semurah murahnya. Hal itu juga yang akan mematikan roda ekonomi di mall dan pasar. Selain itu perlu halnya untuk yg di jual di tiktok shop adalah produk produk yang made in indonesia. Seperti halnya bidang bisnis pertambangan di indonesia hilirisasi yang engga menjual barang mentah. Hal ini juga perlu di terapakan pada produk produk pakai untuk mendorong pengusaha besar untuk membuat pabrik di Indonesia. Mungkin sekalas erigo aja sepertinya produksi kainnya berada di china untuk menakan harga materialnya. Sehingga perlu orang orang yang menciptakan manufaktur di indonesia.,2023-09-26T17:53:38Z,0
@sumantribayu8552,"Yang pasti...yang di untungkan tiktok akan mendukung...yang di rugikan tiktok akan  tidak sangat mendukung....
Gitu aja kok pusing...😂😂",2023-09-26T17:46:20Z,0
@zonas_ballon,"Saya setuju kalau 2024 ko raymond cin jadi mentri,karena lebih cerdas dan sigap melihat  keaadan ekonomi indonesia yang saat ini di rasakan masyarakat kecil",2023-09-26T17:43:40Z,0
@arjunowiwoho3931,"Satulagi ,negara bikin lah tandingan tiktok",2023-09-26T17:26:27Z,0
@kristinaeka3371,konten yg sngat bagus bs mengedukasi yg gk ngrti jd ngrti.,2023-09-26T17:06:29Z,0
@christianhadi7679,"ha... gimn gk murah, org produsenya jualan jga, yah jelas dongk hrg psti murah meriah dan yg retail2 gulug telor...😢",2023-09-26T16:52:40Z,0
@janeboby9782,Un install tiktok...itu solusi...seluruh rakyat indo ...clearr,2023-09-26T16:33:54Z,0
@raqila.siblings,"Yg salah itu yg bisa masuk tiktok dg previlage tertentu, artis uda terkenal dibantu harga murah langsung dari tangan produsen, kreator yg uda banyak follower trs banting harga gila²an bikin persaingan gak sehat. Belum lg algoritma tiktok buat pendatang baru yg mau masuk gak segampang dulu untuk berbisnis dan ditembus.",2023-09-26T15:52:21Z,0
@tsalisahudin3573,Saya kan setia jual beli manual...ada uang ada barang ada kwalitass nyata,2023-09-26T15:50:31Z,0
@JeviChannel,"Mungkin pemerintah berpikir, apakah karyawan UMKM harus berhenti bekerja dan jadi Afiliate d tiktok,,,,koq bisa ya!?😮",2023-09-26T15:08:36Z,0
@reskigalih2097,"Jadi bingung bang, dulu kita umkm disuruh menciptakan lap.pekerjaan,di saat laz dan shopee pelit algoritma, saya bisa naikan omset sampai mempekerjakan orang2 di tiktok karena banyak fitur2 yg mempermudah seller untuk menaikan trafik bukan cuma add doang, padahal masalahnya bukan platformnya tapi barang2 import yg super2 murah yg harus di bentengi negara,mungkin tanah abang sepi bukan gara2 tiktokshop tapi mungkin mereka juga ikut terjun juga sehingga penghasilan lebih besar di tiktok daripada toko konvensional.",2023-09-26T14:41:36Z,1
@deprogoproperty,"Alhamdulillah, sampe hari ini saya tidak pake TikTok",2023-09-26T13:15:10Z,0
@lail18,Saya instal tiktok hanya untuk nambah ilmu dan pengetahuan serta kreatifitas. Sudah tidak pernah membeli barang di tiktok karena saya tidak mudah tertarik diskon. Saya membeli sesuatu karena kebutuhan pokok. Alhamdulillah.,2023-09-26T12:32:56Z,0
@saepudin1715,Yang gak sehat produsen nya ikut jualan coba gmana yang jadi reseller..ya pasti kalah harga..produsen jualan murah masih ada untung tapi reseller nya gmana mana kuat nyaingin harga yng punya modal.gede,2023-09-26T12:28:29Z,0
@rahadianramadlan6807,"sebenernya ini sudah jadi pikiran kita sebagai seller di tiktok juga sih, buat seller tiktok yang masih baru atau susah jualan ditiktok pasti ngerasain,
gimana rasanya tertekan karena viewers sedikit, karena semua tertarik sama artis/public figure yang jadi afiliator Brand brand besar dimana mereka kasih harga dibawah pasar, viewer diambil, harga dipangkas,
sebenernya seller seller dengan budget pas pas an itu sulit lho di tiktok skrg ini, 
tiktok sekarang ini menguntungkan Seller dengan modal besar dan Creator/public figure sebagai affiliator atau bahkan public figure yang jadi seller juga

Sangat setuju klo tiktok shop & tiktok sosmed dipisah",2023-09-26T11:55:40Z,1
